frame_idx,pkt_counter,system_time_ms,system_time_s,status_raw,alarms_raw,flags,v_in_AB_V,v_in_BC_V,v_in_CA_V,v_bypass_A_V,v_bypass_B_V,v_bypass_C_V,i_in_A_A,i_in_B_A,i_in_C_A,freq_in_Hz,v_out_A_V,v_out_B_V,v_out_C_V,freq_out_Hz,i_out_A_A,i_out_B_A,i_out_C_A,p_active_A_kW,p_active_B_kW,p_active_C_kW,p_apparent_A_kVA,p_apparent_B_kVA,p_apparent_C_kVA,load_pct_A,load_pct_B,load_pct_C,event_count,bat_voltage_V,bat_capacity_Ah,bat_groups_count,dc_bus_voltage_V,bat_current_A,backup_time_min,crc32
2539,0,660930,660.930,0,0,OK,4625.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,0.80,1031.6,791.2,1031.6,2171.2,4111.6,2406.6,2407.6,4111.6,2406.6,268.4,522.8,512.8,10316,1558.4,2724,16532,2050.2,1031.6,12920,0xB564271C
2540,0,661032,661.032,0,0,OK,4620.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,232.76,1031.6,1031.6,1031.6,2171.2,2407.6,2407.6,2407.6,2407.6,2407.6,268.4,512.8,522.8,7712,1798.8,5128,13928,1809.8,1041.6,10316,0x439862C2
2541,0,661134,661.134,0,0,OK,4623.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,232.76,1031.6,791.2,1031.6,2171.2,4111.6,2406.6,2407.6,4111.6,2406.6,528.8,272.4,512.8,7812,1558.4,5128,11424,2050.2,1282.0,2644,0xB89976C1
2542,0,661235,661.235,0,0,OK,4627.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,231.76,1031.6,1031.6,791.2,2171.2,2407.6,4111.6,2406.6,2407.6,4111.6,277.4,522.8,262.4,5308,1798.8,5228,16632,1809.8,1031.6,2644,0x320F4188
2543,0,661337,661.337,0,0,OK,4623.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,232.76,1031.6,1031.6,791.2,2171.2,2407.6,4111.6,2406.6,2407.6,4111.6,277.4,532.8,262.4,5308,1558.4,5328,13828,2060.2,1282.0,10356,0x47E45A02
2544,0,661439,661.439,0,0,OK,4626.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,231.76,791.2,1031.6,1031.6,4105.6,2406.6,2407.6,4111.6,2406.6,2407.6,278.4,272.4,512.8,7912,2049.2,5328,13828,1559.4,791.2,23136,0xE3EBBC7A
2545,0,661540,661.540,0,0,OK,4628.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,232.76,1031.6,791.2,1031.6,2171.2,4111.6,2406.6,2407.6,4111.6,2406.6,268.4,532.8,522.8,5308,1808.8,5228,21540,1799.8,1041.6,10316,0x7EDA4E25
2546,0,661642,661.642,0,0,OK,4626.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,0.80,1031.6,791.2,1031.6,2171.2,4111.6,2406.6,2407.6,4111.6,2406.6,278.4,262.4,512.8,7712,2049.2,2724,19136,2060.2,1031.6,240,0x295CE5AC
2547,0,661744,661.744,0,0,OK,4621.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,0.80,1031.6,791.2,1031.6,2171.2,4111.6,2406.6,2407.6,4111.6,2406.6,518.8,272.4,262.4,7912,2059.2,5228,16532,1799.8,791.2,17928,0x013A32DF
2548,0,661845,661.845,0,0,OK,4622.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,231.76,791.2,791.2,1031.6,4105.6,4110.6,2406.6,4111.6,4110.6,2406.6,518.8,532.8,262.4,5308,1798.8,5228,16532,2050.2,1292.0,2644,0x0B51507E
2549,0,661947,661.947,0,0,OK,4627.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,231.76,1031.6,791.2,791.2,2171.2,4111.6,4110.6,2406.6,4111.6,4110.6,267.4,532.8,532.8,7712,1808.8,5228,13828,1559.4,1282.0,240,0xD8874800
2550,0,662049,662.049,0,0,OK,4624.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,232.76,791.2,1031.6,791.2,4105.6,2406.6,4111.6,4110.6,2406.6,4111.6,267.4,272.4,522.8,7912,2049.2,5128,16632,2060.2,1031.6,10316,0x320B0277
2551,0,662150,662.150,0,0,OK,4622.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,231.76,1031.6,1031.6,1031.6,2171.2,2407.6,2407.6,2407.6,2407.6,2407.6,278.4,272.4,532.8,7812,2059.2,2724,14028,1559.4,791.2,10256,0x04025721
2552,0,662252,662.252,0,0,OK,4622.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,231.76,791.2,791.2,791.2,4105.6,4110.6,4110.6,4110.6,4110.6,4110.6,517.8,262.4,532.8,7712,1558.4,2624,11424,2060.2,1292.0,10416,0x6A34C9A3
2553,0,662354,662.354,0,0,OK,4623.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,232.76,1031.6,1031.6,791.2,2171.2,2407.6,4111.6,2406.6,2407.6,4111.6,768.2,272.4,272.4,10316,2059.2,5228,14028,2050.2,791.2,10456,0x17F05107
2554,0,662455,662.455,0,0,OK,4627.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,232.76,1031.6,791.2,791.2,2171.2,4111.6,4110.6,2406.6,4111.6,4110.6,277.4,512.8,512.8,7712,1808.8,2624,13928,2060.2,1031.6,10356,0x28559B54
2555,0,662557,662.557,0,0,OK,4623.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,231.76,791.2,791.2,1031.6,4105.6,4110.6,2406.6,4111.6,4110.6,2406.6,268.4,522.8,532.8,5308,2059.2,5128,21540,2050.2,1282.0,12860,0x2B5A8BF1
2556,0,662659,662.659,0,0,OK,4625.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,232.76,1031.6,791.2,1031.6,2171.2,4111.6,2406.6,2407.6,4111.6,2406.6,518.8,262.4,522.8,5308,2059.2,2624,13928,1559.4,1282.0,20532,0x75A256FA
2557,0,662760,662.760,0,0,OK,4627.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,232.76,1031.6,1031.6,791.2,2171.2,2407.6,4111.6,2406.6,2407.6,4111.6,267.4,272.4,262.4,7812,2049.2,2624,16632,2060.2,1031.6,5348,0x30234657
2558,0,662862,662.862,0,0,OK,4627.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,232.76,1031.6,791.2,1031.6,2171.2,4111.6,2406.6,2407.6,4111.6,2406.6,528.8,272.4,272.4,7712,1808.8,2624,19036,2060.2,1282.0,240,0xD6942F89
2559,0,662964,662.964,0,0,OK,4626.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,232.76,791.2,791.2,791.2,4105.6,4110.6,4110.6,4110.6,4110.6,4110.6,517.8,532.8,522.8,5308,1808.8,5128,13828,1799.8,1292.0,23236,0x83499671
2560,0,663065,663.065,0,0,OK,4626.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,231.76,1031.6,1031.6,1031.6,2171.2,2407.6,2407.6,2407.6,2407.6,2407.6,268.4,272.4,512.8,7812,2059.2,2724,16532,2060.2,1282.0,7912,0xF1487C67
2561,0,663167,663.167,0,0,OK,4620.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,232.76,1031.6,791.2,791.2,2171.2,4111.6,4110.6,2406.6,4111.6,4110.6,517.8,272.4,262.4,5308,1558.4,5128,13928,1809.8,1292.0,5248,0x5F7310FF
2562,0,663269,663.269,0,0,OK,4624.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,0.80,1031.6,791.2,791.2,2171.2,4111.6,4110.6,2406.6,4111.6,4110.6,267.4,272.4,532.8,7812,1808.8,2724,21540,2050.2,1282.0,15424,0x891F1AEA
2563,0,663370,663.370,0,0,OK,4628.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,231.76,791.2,791.2,1031.6,4105.6,4110.6,2406.6,4111.6,4110.6,2406.6,268.4,512.8,532.8,7912,1798.8,5128,11424,1809.8,1292.0,7852,0xDEF2B6D1
2564,0,663472,663.472,0,0,OK,4622.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,0.80,1031.6,1031.6,1031.6,2171.2,2407.6,2407.6,2407.6,2407.6,2407.6,769.2,272.4,272.4,5308,2049.2,5228,19036,1809.8,1282.0,20732,0x19E148E7
2565,0,663574,663.574,0,0,OK,4623.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,0.80,791.2,1031.6,1031.6,4105.6,2406.6,2407.6,4111.6,2406.6,2407.6,518.8,262.4,262.4,7712,1558.4,2724,14028,2060.2,1041.6,7752,0xE4661E7F
2566,0,663675,663.675,0,0,OK,4623.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,232.76,791.2,791.2,1031.6,4105.6,4110.6,2406.6,4111.6,4110.6,2406.6,518.8,512.8,522.8,7712,2049.2,2624,16432,1799.8,791.2,10316,0xDC836184
2567,0,663777,663.777,0,0,OK,4623.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,0.80,791.2,791.2,791.2,4105.6,4110.6,4110.6,4110.6,4110.6,4110.6,267.4,522.8,262.4,10316,1798.8,2624,13928,2050.2,1292.0,15424,0x4E565272
2568,0,663879,663.879,0,0,OK,4628.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,232.76,1031.6,1031.6,1031.6,2171.2,2407.6,2407.6,2407.6,2407.6,2407.6,268.4,532.8,512.8,5308,1558.4,2624,19036,1799.8,1041.6,10356,0x29B55FBD
2569,0,663980,663.980,0,0,OK,4624.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,0.80,1031.6,1031.6,1031.6,2171.2,2407.6,2407.6,2407.6,2407.6,2407.6,528.8,522.8,532.8,5308,1808.8,5228,19136,1559.4,1292.0,13020,0xA80BEF6D
2570,0,664082,664.082,0,0,OK,4623.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,0.80,1031.6,791.2,791.2,2171.2,4111.6,4110.6,2406.6,4111.6,4110.6,277.4,272.4,532.8,10316,1808.8,5128,13928,2050.2,1292.0,20632,0x565072D1
2571,0,664184,664.184,0,0,OK,4627.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,232.76,1031.6,791.2,791.2,2171.2,4111.6,4110.6,2406.6,4111.6,4110.6,527.8,532.8,512.8,10316,1798.8,5328,16432,1559.4,1041.6,10456,0x45020C9B
2572,0,664285,664.285,0,0,OK,4627.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,231.76,1031.6,1031.6,791.2,2171.2,2407.6,4111.6,2406.6,2407.6,4111.6,517.8,512.8,272.4,7712,1798.8,2624,16532,2060.2,1031.6,10256,0x6F3F0CBE
2573,0,664387,664.387,0,0,OK,4622.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,232.76,1031.6,791.2,791.2,2171.2,4111.6,4110.6,2406.6,4111.6,4110.6,517.8,262.4,532.8,7712,2059.2,2724,16632,1809.8,1041.6,7912,0xEAC815F1
2574,0,664489,664.489,0,0,OK,4627.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,231.76,791.2,791.2,1031.6,4105.6,4110.6,2406.6,4111.6,4110.6,2406.6,518.8,532.8,272.4,7812,1808.8,5328,14028,1799.8,1282.0,20732,0xDB97DB3B
2575,0,664590,664.590,0,0,OK,4626.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,0.80,1031.6,791.2,791.2,2171.2,4111.6,4110.6,2406.6,4111.6,4110.6,267.4,262.4,272.4,7912,2059.2,5128,13828,1799.8,1041.6,10356,0x25ED95AC
2576,0,664692,664.692,0,0,OK,4625.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,232.76,791.2,1031.6,791.2,4105.6,2406.6,4111.6,4110.6,2406.6,4111.6,267.4,272.4,532.8,7812,2049.2,5328,11424,2050.2,1292.0,20532,0xFDDB604A
2577,0,664794,664.794,0,0,OK,4624.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,0.80,1031.6,791.2,1031.6,2171.2,4111.6,2406.6,2407.6,4111.6,2406.6,769.2,522.8,272.4,7712,1558.4,5328,16432,1809.8,1031.6,23236,0x5A80420A
2578,0,664895,664.895,0,0,OK,4623.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,232.76,1031.6,791.2,791.2,2171.2,4111.6,4110.6,2406.6,4111.6,4110.6,267.4,522.8,272.4,7912,1798.8,5128,13828,1559.4,1282.0,140,0x719C6177
2579,0,664997,664.997,0,0,OK,4625.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,232.76,1031.6,1031.6,791.2,2171.2,2407.6,4111.6,2406.6,2407.6,4111.6,768.2,522.8,262.4,7912,2059.2,5128,19036,1809.8,791.2,7852,0x040A4294
2580,0,665098,665.098,0,0,OK,4622.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,0.80,791.2,791.2,1031.6,4105.6,4110.6,2406.6,4111.6,4110.6,2406.6,528.8,522.8,262.4,10316,1808.8,2724,16532,1809.8,1031.6,20532,0x5EEA4874
2581,0,665200,665.200,0,0,OK,4622.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,232.76,1031.6,1031.6,1031.6,2171.2,2407.6,2407.6,2407.6,2407.6,2407.6,278.4,262.4,262.4,7912,2059.2,5228,16632,2060.2,1282.0,2644,0x08CA9BEB
2582,0,665302,665.302,0,0,OK,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,232.76,1031.6,791.2,1031.6,2171.2,4111.6,2406.6,2407.6,4111.6,2406.6,518.8,512.8,272.4,7712,1798.8,5128,19136,1559.4,1282.0,40,0xA2DC7392
2583,0,665404,665.404,0,0,OK,4627.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,231.76,1031.6,1031.6,791.2,2171.2,2407.6,4111.6,2406.6,2407.6,4111.6,527.8,512.8,512.8,7812,1558.4,2724,13928,2060.2,1041.6,10316,0xE6235AD2
2584,0,665505,665.505,0,0,OK,4621.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,232.76,791.2,1031.6,791.2,4105.6,2406.6,4111.6,4110.6,2406.6,4111.6,517.8,272.4,522.8,5308,1798.8,5128,13928,1559.4,1282.0,12860,0xA177880E
2585,0,665607,665.607,0,0,OK,4622.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,0.80,1031.6,1031.6,1031.6,2171.2,2407.6,2407.6,2407.6,2407.6,2407.6,268.4,512.8,532.8,7812,2059.2,5228,21540,1799.8,1041.6,40,0xC3FDA6DD
2586,0,665709,665.709,0,0,OK,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,232.76,1031.6,791.2,791.2,2171.2,4111.6,4110.6,2406.6,4111.6,4110.6,277.4,262.4,512.8,7712,2059.2,2724,13928,1799.8,791.2,10456,0xEFA062A7
2587,0,665810,665.810,0,0,OK,4624.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,232.76,1031.6,791.2,1031.6,2171.2,4111.6,2406.6,2407.6,4111.6,2406.6,528.8,522.8,532.8,7912,1558.4,5228,11424,1799.8,1292.0,15424,0x9499B946
2588,0,665912,665.912,0,0,OK,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,232.76,791.2,1031.6,1031.6,4105.6,2406.6,2407.6,4111.6,2406.6,2407.6,518.8,512.8,522.8,10316,1798.8,5128,13828,2060.2,1041.6,18028,0x71D471F2
2589,0,666014,666.014,0,0,OK,4622.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,232.76,791.2,791.2,1031.6,4105.6,4110.6,2406.6,4111.6,4110.6,2406.6,268.4,262.4,262.4,7912,2049.2,2724,21540,2050.2,1031.6,23136,0x3A1275AD
2590,0,666115,666.115,0,0,OK,4624.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,0.80,1031.6,791.2,791.2,2171.2,4111.6,4110.6,2406.6,4111.6,4110.6,267.4,522.8,512.8,10316,1798.8,2724,16632,1559.4,1031.6,12820,0xFA2CAF91
2591,0,666217,666.217,0,0,OK,4628.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,232.76,791.2,1031.6,1031.6,4105.6,2406.6,2407.6,4111.6,2406.6,2407.6,528.8,262.4,262.4,7912,1808.8,5328,13828,2050.2,1041.6,23136,0x0DF346A9
2592,0,666319,666.319,0,0,OK,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,231.76,791.2,1031.6,1031.6,4105.6,2406.6,2407.6,4111.6,2406.6,2407.6,278.4,532.8,512.8,7712,2049.2,5128,16632,2050.2,1041.6,5348,0xD1C2A923
2593,0,666420,666.420,0,0,OK,4626.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,231.76,791.2,1031.6,1031.6,4105.6,2406.6,2407.6,4111.6,2406.6,2407.6,268.4,522.8,272.4,5308,2049.2,5228,19136,1809.8,1292.0,2744,0x13ED7957
2594,0,666522,666.522,0,0,OK,4626.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,231.76,791.2,1031.6,1031.6,4105.6,2406.6,2407.6,4111.6,2406.6,2407.6,268.4,532.8,512.8,10316,1798.8,5228,11424,1809.8,1041.6,140,0xD2A224B8
2595,0,666624,666.624,0,0,OK,4623.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,232.76,791.2,1031.6,791.2,4105.6,2406.6,4111.6,4110.6,2406.6,4111.6,517.8,532.8,272.4,10316,2049.2,2724,14028,2050.2,791.2,17928,0x5453F3F8
2596,0,666725,666.725,0,0,OK,4621.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,231.76,1031.6,791.2,1031.6,2171.2,4111.6,2406.6,2407.6,4111.6,2406.6,518.8,532.8,522.8,7812,1808.8,2624,16432,1559.4,1041.6,5348,0x1991B279
2597,0,666827,666.827,0,0,OK,4623.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,231.76,791.2,1031.6,791.2,4105.6,2406.6,4111.6,4110.6,2406.6,4111.6,517.8,262.4,512.8,7912,1798.8,5328,16632,1809.8,1282.0,10256,0x6D10B96C
2598,0,666929,666.929,0,0,OK,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,0.80,1031.6,1031.6,1031.6,2171.2,2407.6,2407.6,2407.6,2407.6,2407.6,518.8,522.8,272.4,7912,2059.2,5128,16532,1799.8,1031.6,2644,0xF7429BE8
2599,0,667030,667.030,0,0,OK,4628.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,0.80,1031.6,1031.6,791.2,2171.2,2407.6,4111.6,2406.6,2407.6,4111.6,517.8,272.4,522.8,7812,2059.2,5228,13828,2050.2,1031.6,20632,0xD29FB16B
2600,0,667132,667.132,0,0,OK,4621.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,0.80,1031.6,1031.6,1031.6,2171.2,2407.6,2407.6,2407.6,2407.6,2407.6,278.4,262.4,262.4,5308,1808.8,5128,16432,1809.8,1292.0,23136,0xBCDAB51F
2601,0,667234,667.234,0,0,OK,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,232.76,791.2,1031.6,1031.6,4105.6,2406.6,2407.6,4111.6,2406.6,2407.6,518.8,522.8,522.8,7912,1798.8,5328,16532,2060.2,1031.6,5348,0x3BE151AE
2602,0,667335,667.335,0,0,OK,4626.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,231.76,791.2,1031.6,1031.6,4105.6,2406.6,2407.6,4111.6,2406.6,2407.6,268.4,532.8,522.8,7812,2059.2,2624,13928,1559.4,1031.6,17928,0x3C605522
2603,0,667437,667.437,0,0,OK,4620.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,0.80,1031.6,791.2,791.2,2171.2,4111.6,4110.6,2406.6,4111.6,4110.6,527.8,512.8,522.8,7812,2049.2,2624,11424,2060.2,1292.0,12920,0x35BD306A
2604,0,667538,667.538,0,0,OK,4625.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,232.76,1031.6,791.2,791.2,2171.2,4111.6,4110.6,2406.6,4111.6,4110.6,277.4,512.8,272.4,10316,1808.8,5328,16532,2050.2,1031.6,240,0x635BF520
2605,0,667640,667.640,0,0,OK,4625.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,232.76,791.2,1031.6,791.2,4105.6,2406.6,4111.6,4110.6,2406.6,4111.6,527.8,532.8,522.8,10316,1808.8,5128,16532,2060.2,1292.0,7912,0xDA61B140
2606,0,667742,667.742,0,0,OK,4628.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,232.76,1031.6,1031.6,791.2,2171.2,2407.6,4111.6,2406.6,2407.6,4111.6,267.4,532.8,272.4,7812,1798.8,2624,16532,1809.8,1292.0,17928,0x583331E2
2607,0,667843,667.843,0,0,OK,4628.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,231.76,791.2,1031.6,791.2,4105.6,2406.6,4111.6,4110.6,2406.6,4111.6,527.8,262.4,532.8,7912,2049.2,5328,19136,2060.2,1041.6,10356,0xECEC51B0
2608,0,667945,667.945,0,0,OK,4623.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,232.76,1031.6,791.2,1031.6,2171.2,4111.6,2406.6,2407.6,4111.6,2406.6,769.2,532.8,522.8,7912,2059.2,5328,14028,1559.4,1041.6,140,0x5FA21993
2609,0,668047,668.047,0,0,OK,4628.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,0.80,1031.6,791.2,1031.6,2171.2,4111.6,2406.6,2407.6,4111.6,2406.6,769.2,272.4,512.8,5308,1798.8,5328,14028,2050.2,1041.6,2644,0x204B2293
2610,0,668148,668.148,0,0,OK,4623.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,0.80,1031.6,1031.6,1031.6,2171.2,2407.6,2407.6,2407.6,2407.6,2407.6,769.2,272.4,272.4,5308,2059.2,5128,19136,2050.2,1041.6,23236,0xFBE56198
2611,0,668250,668.250,0,0,OK,4620.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,231.76,1031.6,1031.6,791.2,2171.2,2407.6,4111.6,2406.6,2407.6,4111.6,517.8,532.8,262.4,5308,2059.2,5228,21540,2060.2,1282.0,7912,0x10CFD525
2612,0,668351,668.351,0,0,OK,4624.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,0.80,1031.6,791.2,791.2,2171.2,4111.6,4110.6,2406.6,4111.6,4110.6,527.8,522.8,532.8,7812,2049.2,2724,13928,2050.2,1041.6,10416,0x4E57751F
2613,0,668453,668.453,0,0,OK,4620.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,0.80,791.2,1031.6,1031.6,4105.6,2406.6,2407.6,4111.6,2406.6,2407.6,769.2,522.8,532.8,5308,2059.2,5328,19036,2060.2,1282.0,10316,0x84F083B6
2614,0,668555,668.555,0,0,OK,4620.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,232.76,791.2,1031.6,1031.6,4105.6,2406.6,2407.6,4111.6,2406.6,2407.6,278.4,272.4,512.8,7712,1798.8,5328,19136,2050.2,1292.0,140,0xA83E30BB
